Categoria,Nombre,Ubicacion,Dimensiones,Tipo de archivo,Numero de Personas,Simulacion,Recortado,Comentarios
Convencional,016.jpg,Base/RMFD/RWMFD_part_2_pro/00386/016.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,017.jpg,Base/RMFD/RWMFD_part_2_pro/00386/017.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Otros,000.jpg,Base/RMFD/RWMFD_part_2_pro/00387/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Otros,001.jpg,Base/RMFD/RWMFD_part_2_pro/00387/001.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Convencional,002.jpg,Base/RMFD/RWMFD_part_2_pro/00387/002.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Otros,003.jpg,Base/RMFD/RWMFD_part_2_pro/00387/003.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Sin_cubrebocas,000.jpg,Base/RMFD/RWMFD_part_2_pro/00388/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,000.jpg,Base/RMFD/RWMFD_part_2_pro/00389/000.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Tela,001.jpg,Base/RMFD/RWMFD_part_2_pro/00389/001.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Otros,002.jpg,Base/RMFD/RWMFD_part_2_pro/00389/002.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,Mal puesto
Tela,003.jpg,Base/RMFD/RWMFD_part_2_pro/00389/003.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,004.jpg,Base/RMFD/RWMFD_part_2_pro/00389/004.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,005.jpg,Base/RMFD/RWMFD_part_2_pro/00389/005.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,006.jpg,Base/RMFD/RWMFD_part_2_pro/00389/006.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,000.jpg,Base/RMFD/RWMFD_part_2_pro/00390/000.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Convencional,000.jpg,Base/RMFD/RWMFD_part_2_pro/00391/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,001.jpg,Base/RMFD/RWMFD_part_2_pro/00391/001.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Convencional,002.jpg,Base/RMFD/RWMFD_part_2_pro/00391/002.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,003.jpg,Base/RMFD/RWMFD_part_2_pro/00391/003.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,004.jpg,Base/RMFD/RWMFD_part_2_pro/00391/004.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,005.jpg,Base/RMFD/RWMFD_part_2_pro/00391/005.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,006.jpg,Base/RMFD/RWMFD_part_2_pro/00391/006.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,007.jpg,Base/RMFD/RWMFD_part_2_pro/00391/007.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,008.jpg,Base/RMFD/RWMFD_part_2_pro/00391/008.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,009.jpg,Base/RMFD/RWMFD_part_2_pro/00391/009.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,010.jpg,Base/RMFD/RWMFD_part_2_pro/00391/010.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Otros,011.jpg,Base/RMFD/RWMFD_part_2_pro/00391/011.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Convencional,012.jpg,Base/RMFD/RWMFD_part_2_pro/00391/012.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,013.jpg,Base/RMFD/RWMFD_part_2_pro/00391/013.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,014.jpg,Base/RMFD/RWMFD_part_2_pro/00391/014.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,015.jpg,Base/RMFD/RWMFD_part_2_pro/00391/015.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,016.jpg,Base/RMFD/RWMFD_part_2_pro/00391/016.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,017.jpg,Base/RMFD/RWMFD_part_2_pro/00391/017.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,018.jpg,Base/RMFD/RWMFD_part_2_pro/00391/018.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,019.jpg,Base/RMFD/RWMFD_part_2_pro/00391/019.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,020.jpg,Base/RMFD/RWMFD_part_2_pro/00391/020.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,021.jpg,Base/RMFD/RWMFD_part_2_pro/00391/021.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,022.jpg,Base/RMFD/RWMFD_part_2_pro/00391/022.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,023.jpg,Base/RMFD/RWMFD_part_2_pro/00391/023.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,024.jpg,Base/RMFD/RWMFD_part_2_pro/00391/024.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,025.jpg,Base/RMFD/RWMFD_part_2_pro/00391/025.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,026.jpg,Base/RMFD/RWMFD_part_2_pro/00391/026.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,027.jpg,Base/RMFD/RWMFD_part_2_pro/00391/027.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,028.jpg,Base/RMFD/RWMFD_part_2_pro/00391/028.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,029.jpg,Base/RMFD/RWMFD_part_2_pro/00391/029.jpg,256x256,.jpg,Singular,NO_Simulado,Recortado,.
Sin_cubrebocas,030.jpg,Base/RMFD/RWMFD_part_2_pro/00391/030.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,031.jpg,Base/RMFD/RWMFD_part_2_pro/00391/031.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,032.jpg,Base/RMFD/RWMFD_part_2_pro/00391/032.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,000.jpg,Base/RMFD/RWMFD_part_2_pro/00392/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,000.jpg,Base/RMFD/RWMFD_part_2_pro/00393/000.jpg,256x256,.jpg,Singular,NO_Simulado,Recortado,.
Tela,000.jpg,Base/RMFD/RWMFD_part_2_pro/00394/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,001.jpg,Base/RMFD/RWMFD_part_2_pro/00394/001.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Otros,002.jpg,Base/RMFD/RWMFD_part_2_pro/00394/002.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Convencional,003.jpg,Base/RMFD/RWMFD_part_2_pro/00394/003.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Otros,004.jpg,Base/RMFD/RWMFD_part_2_pro/00394/004.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Otros,005.jpg,Base/RMFD/RWMFD_part_2_pro/00394/005.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Convencional,006.jpg,Base/RMFD/RWMFD_part_2_pro/00394/006.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Convencional,007.jpg,Base/RMFD/RWMFD_part_2_pro/00394/007.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Otros,008.jpg,Base/RMFD/RWMFD_part_2_pro/00394/008.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Otros,009.jpg,Base/RMFD/RWMFD_part_2_pro/00394/009.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Convencional,010.jpg,Base/RMFD/RWMFD_part_2_pro/00394/010.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Convencional,011.jpg,Base/RMFD/RWMFD_part_2_pro/00394/011.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Convencional,012.jpg,Base/RMFD/RWMFD_part_2_pro/00394/012.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Convencional,013.jpg,Base/RMFD/RWMFD_part_2_pro/00394/013.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Otros,014.jpg,Base/RMFD/RWMFD_part_2_pro/00394/014.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Convencional,015.jpg,Base/RMFD/RWMFD_part_2_pro/00394/015.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,016.jpg,Base/RMFD/RWMFD_part_2_pro/00394/016.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,017.jpg,Base/RMFD/RWMFD_part_2_pro/00394/017.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,018.jpg,Base/RMFD/RWMFD_part_2_pro/00394/018.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,019.jpg,Base/RMFD/RWMFD_part_2_pro/00394/019.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,020.jpg,Base/RMFD/RWMFD_part_2_pro/00394/020.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,021.jpg,Base/RMFD/RWMFD_part_2_pro/00394/021.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,022.jpg,Base/RMFD/RWMFD_part_2_pro/00394/022.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Otros,023.jpg,Base/RMFD/RWMFD_part_2_pro/00394/023.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Convencional,024.jpg,Base/RMFD/RWMFD_part_2_pro/00394/024.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Convencional,025.jpg,Base/RMFD/RWMFD_part_2_pro/00394/025.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Otros,026.jpg,Base/RMFD/RWMFD_part_2_pro/00394/026.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Convencional,027.jpg,Base/RMFD/RWMFD_part_2_pro/00394/027.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Convencional,028.jpg,Base/RMFD/RWMFD_part_2_pro/00394/028.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Otros,029.jpg,Base/RMFD/RWMFD_part_2_pro/00394/029.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Convencional,030.jpg,Base/RMFD/RWMFD_part_2_pro/00394/030.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,031.jpg,Base/RMFD/RWMFD_part_2_pro/00394/031.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Sin_cubrebocas,032.jpg,Base/RMFD/RWMFD_part_2_pro/00394/032.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,033.jpg,Base/RMFD/RWMFD_part_2_pro/00394/033.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,034.jpg,Base/RMFD/RWMFD_part_2_pro/00394/034.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,035.jpg,Base/RMFD/RWMFD_part_2_pro/00394/035.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Otros,036.jpg,Base/RMFD/RWMFD_part_2_pro/00394/036.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Convencional,000.jpg,Base/RMFD/RWMFD_part_2_pro/00395/000.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,000.jpg,Base/RMFD/RWMFD_part_2_pro/00396/000.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,000.jpg,Base/RMFD/RWMFD_part_2_pro/00397/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,001.jpg,Base/RMFD/RWMFD_part_2_pro/00397/001.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,002.jpg,Base/RMFD/RWMFD_part_2_pro/00397/002.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,003.jpg,Base/RMFD/RWMFD_part_2_pro/00397/003.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,004.jpg,Base/RMFD/RWMFD_part_2_pro/00397/004.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,005.jpg,Base/RMFD/RWMFD_part_2_pro/00397/005.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Clinico,000.jpg,Base/RMFD/RWMFD_part_2_pro/00398/000.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Tela,001.jpg,Base/RMFD/RWMFD_part_2_pro/00398/001.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,002.jpg,Base/RMFD/RWMFD_part_2_pro/00398/002.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,003.jpg,Base/RMFD/RWMFD_part_2_pro/00398/003.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,004.jpg,Base/RMFD/RWMFD_part_2_pro/00398/004.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,000.jpg,Base/RMFD/RWMFD_part_2_pro/00399/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,001.jpg,Base/RMFD/RWMFD_part_2_pro/00399/001.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Sin_cubrebocas,002.jpg,Base/RMFD/RWMFD_part_2_pro/00399/002.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,003.jpg,Base/RMFD/RWMFD_part_2_pro/00399/003.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,000.jpg,Base/RMFD/RWMFD_part_2_pro/00400/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,001.jpg,Base/RMFD/RWMFD_part_2_pro/00400/001.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,000.jpg,Base/RMFD/RWMFD_part_2_pro/00401/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,001.jpg,Base/RMFD/RWMFD_part_2_pro/00401/001.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,002.jpg,Base/RMFD/RWMFD_part_2_pro/00401/002.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Otros,003.jpg,Base/RMFD/RWMFD_part_2_pro/00401/003.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Tela,004.jpg,Base/RMFD/RWMFD_part_2_pro/00401/004.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,005.jpg,Base/RMFD/RWMFD_part_2_pro/00401/005.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,006.jpg,Base/RMFD/RWMFD_part_2_pro/00401/006.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,007.jpg,Base/RMFD/RWMFD_part_2_pro/00401/007.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,008.jpg,Base/RMFD/RWMFD_part_2_pro/00401/008.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,009.jpg,Base/RMFD/RWMFD_part_2_pro/00401/009.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,010.jpg,Base/RMFD/RWMFD_part_2_pro/00401/010.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,011.jpg,Base/RMFD/RWMFD_part_2_pro/00401/011.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,012.jpg,Base/RMFD/RWMFD_part_2_pro/00401/012.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,013.jpg,Base/RMFD/RWMFD_part_2_pro/00401/013.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,014.jpg,Base/RMFD/RWMFD_part_2_pro/00401/014.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,015.jpg,Base/RMFD/RWMFD_part_2_pro/00401/015.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Otros,000.jpg,Base/RMFD/RWMFD_part_2_pro/00402/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Otros,001.jpg,Base/RMFD/RWMFD_part_2_pro/00402/001.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Otros,002.jpg,Base/RMFD/RWMFD_part_2_pro/00402/002.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Tela,003.jpg,Base/RMFD/RWMFD_part_2_pro/00402/003.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Otros,004.jpg,Base/RMFD/RWMFD_part_2_pro/00402/004.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Otros,005.jpg,Base/RMFD/RWMFD_part_2_pro/00402/005.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Otros,006.jpg,Base/RMFD/RWMFD_part_2_pro/00402/006.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Otros,007.jpg,Base/RMFD/RWMFD_part_2_pro/00402/007.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Otros,008.jpg,Base/RMFD/RWMFD_part_2_pro/00402/008.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Tela,009.jpg,Base/RMFD/RWMFD_part_2_pro/00402/009.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Otros,010.jpg,Base/RMFD/RWMFD_part_2_pro/00402/010.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Otros,011.jpg,Base/RMFD/RWMFD_part_2_pro/00402/011.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Otros,012.jpg,Base/RMFD/RWMFD_part_2_pro/00402/012.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Otros,013.jpg,Base/RMFD/RWMFD_part_2_pro/00402/013.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,Mal puesto
Otros,014.jpg,Base/RMFD/RWMFD_part_2_pro/00402/014.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,Mal puesto
Otros,015.jpg,Base/RMFD/RWMFD_part_2_pro/00402/015.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Tela,016.jpg,Base/RMFD/RWMFD_part_2_pro/00402/016.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Otros,017.jpg,Base/RMFD/RWMFD_part_2_pro/00402/017.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,mal puesto
Otros,018.jpg,Base/RMFD/RWMFD_part_2_pro/00402/018.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Otros,019.jpg,Base/RMFD/RWMFD_part_2_pro/00402/019.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,Mal puesto
Otros,020.jpg,Base/RMFD/RWMFD_part_2_pro/00402/020.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Otros,021.jpg,Base/RMFD/RWMFD_part_2_pro/00402/021.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Otros,022.jpg,Base/RMFD/RWMFD_part_2_pro/00402/022.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Tela,023.jpg,Base/RMFD/RWMFD_part_2_pro/00402/023.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Otros,024.jpg,Base/RMFD/RWMFD_part_2_pro/00402/024.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Tela,025.jpg,Base/RMFD/RWMFD_part_2_pro/00402/025.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Otros,026.jpg,Base/RMFD/RWMFD_part_2_pro/00402/026.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Otros,027.jpg,Base/RMFD/RWMFD_part_2_pro/00402/027.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Otros,028.jpg,Base/RMFD/RWMFD_part_2_pro/00402/028.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Otros,029.jpg,Base/RMFD/RWMFD_part_2_pro/00402/029.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Otros,030.jpg,Base/RMFD/RWMFD_part_2_pro/00402/030.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Otros,031.jpg,Base/RMFD/RWMFD_part_2_pro/00402/031.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Convencional,032.jpg,Base/RMFD/RWMFD_part_2_pro/00402/032.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Otros,033.jpg,Base/RMFD/RWMFD_part_2_pro/00402/033.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Otros,034.jpg,Base/RMFD/RWMFD_part_2_pro/00402/034.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto 
Otros,035.jpg,Base/RMFD/RWMFD_part_2_pro/00402/035.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Convencional,036.jpg,Base/RMFD/RWMFD_part_2_pro/00402/036.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Otros,037.jpg,Base/RMFD/RWMFD_part_2_pro/00402/037.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Convencional,038.jpg,Base/RMFD/RWMFD_part_2_pro/00402/038.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Otros,039.jpg,Base/RMFD/RWMFD_part_2_pro/00402/039.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Otros,040.jpg,Base/RMFD/RWMFD_part_2_pro/00402/040.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Tela,041.jpg,Base/RMFD/RWMFD_part_2_pro/00402/041.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Otros,042.jpg,Base/RMFD/RWMFD_part_2_pro/00402/042.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Otros,043.jpg,Base/RMFD/RWMFD_part_2_pro/00402/043.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Otros,044.jpg,Base/RMFD/RWMFD_part_2_pro/00402/044.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Otros,045.jpg,Base/RMFD/RWMFD_part_2_pro/00402/045.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Tela,046.jpg,Base/RMFD/RWMFD_part_2_pro/00402/046.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Otros,047.jpg,Base/RMFD/RWMFD_part_2_pro/00402/047.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Otros,048.jpg,Base/RMFD/RWMFD_part_2_pro/00402/048.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Otros,049.jpg,Base/RMFD/RWMFD_part_2_pro/00402/049.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Otros,050.jpg,Base/RMFD/RWMFD_part_2_pro/00402/050.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Tela,051.jpg,Base/RMFD/RWMFD_part_2_pro/00402/051.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Otros,052.jpg,Base/RMFD/RWMFD_part_2_pro/00402/052.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Otros,053.jpg,Base/RMFD/RWMFD_part_2_pro/00402/053.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Otros,054.jpg,Base/RMFD/RWMFD_part_2_pro/00402/054.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Otros,055.jpg,Base/RMFD/RWMFD_part_2_pro/00402/055.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Otros,056.jpg,Base/RMFD/RWMFD_part_2_pro/00402/056.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Clinico,000.jpg,Base/RMFD/RWMFD_part_2_pro/00403/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Clinico,001.jpg,Base/RMFD/RWMFD_part_2_pro/00403/001.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Clinico,002.jpg,Base/RMFD/RWMFD_part_2_pro/00403/002.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Tela,000.jpg,Base/RMFD/RWMFD_part_2_pro/00404/000.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,001.jpg,Base/RMFD/RWMFD_part_2_pro/00404/001.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,002.jpg,Base/RMFD/RWMFD_part_2_pro/00404/002.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,003.jpg,Base/RMFD/RWMFD_part_2_pro/00404/003.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,004.jpg,Base/RMFD/RWMFD_part_2_pro/00404/004.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,005.jpg,Base/RMFD/RWMFD_part_2_pro/00404/005.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Clinico,000.jpg,Base/RMFD/RWMFD_part_2_pro/00405/000.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Tela,001.jpg,Base/RMFD/RWMFD_part_2_pro/00405/001.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,000.jpg,Base/RMFD/RWMFD_part_2_pro/00406/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
